url,Product link,Product link_link,Thumb image,Thumb image_alt,Thumb image_link,Brand value,Brand value_link,Product value,Product value_link,Strike value,Strike value_link,Price value,Price value_link,Discount value,Discount value_link,Sizes value,Sizes value_link,Selectasize numbers
http://www.myntra.com/women-footwear,"GNIST\nWomen Gold-Toned Flats\nRs. 1,199Rs. 479(60% off)\nSizes: 36, 38, 39, 40, 41",http://www.myntra.com/flats/gnist/gnist-women-gold-toned-flats/889853/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/image/style/properties/889853/GNIST-Women-Gold-Toned-Flats_1_c4acbcbd59c00fa473ea8907f860f3ec_mini.jpg",GNIST Women Gold-Toned Flats,http://www.myntra.com/flats/gnist/gnist-women-gold-toned-flats/889853/buy?src=search,GNIST,http://www.myntra.com/flats/gnist/gnist-women-gold-toned-flats/889853/buy?src=search,Women Gold-Toned Flats,http://www.myntra.com/flats/gnist/gnist-women-gold-toned-flats/889853/buy?src=search,"Rs. 1,199",http://www.myntra.com/flats/gnist/gnist-women-gold-toned-flats/889853/buy?src=search,Rs. 479,http://www.myntra.com/flats/gnist/gnist-women-gold-toned-flats/889853/buy?src=search,(60% off),http://www.myntra.com/flats/gnist/gnist-women-gold-toned-flats/889853/buy?src=search,"Sizes: 36, 38, 39, 40, 41",http://www.myntra.com/flats/gnist/gnist-women-gold-toned-flats/889853/buy?src=search,36; 38; 39; 40; 41
http://www.myntra.com/women-footwear,"Adidas\nWomen Purple & Pink Colourblocked Speck Flip-Flops\nRs. 1,299Rs. 779(40% off)\nSizes: 4, 5, 6, 7, 8",http://www.myntra.com/flip-flops/adidas/adidas-women-purple--pink-colourblocked-speck-flip-flops/1525223/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1525223/2016/10/7/11475820286245-Adidas-Women-Purple--Pink-Colourblocked-Speck-Flip-Flops-4631475820286103-1_mini.jpg",Adidas Women Purple & Pink Colourblocked Speck Flip-Flops,http://www.myntra.com/flip-flops/adidas/adidas-women-purple--pink-colourblocked-speck-flip-flops/1525223/buy?src=search,Adidas,http://www.myntra.com/flip-flops/adidas/adidas-women-purple--pink-colourblocked-speck-flip-flops/1525223/buy?src=search,Women Purple & Pink Colourblocked Speck Flip-Flops,http://www.myntra.com/flip-flops/adidas/adidas-women-purple--pink-colourblocked-speck-flip-flops/1525223/buy?src=search,"Rs. 1,299",http://www.myntra.com/flip-flops/adidas/adidas-women-purple--pink-colourblocked-speck-flip-flops/1525223/buy?src=search,Rs. 779,http://www.myntra.com/flip-flops/adidas/adidas-women-purple--pink-colourblocked-speck-flip-flops/1525223/buy?src=search,(40% off),http://www.myntra.com/flip-flops/adidas/adidas-women-purple--pink-colourblocked-speck-flip-flops/1525223/buy?src=search,"Sizes: 4, 5, 6, 7, 8",http://www.myntra.com/flip-flops/adidas/adidas-women-purple--pink-colourblocked-speck-flip-flops/1525223/buy?src=search,4; 5; 6; 7; 8
http://www.myntra.com/women-footwear,"Reebok\nWomen Grey & Black Electrify Speed Running Shoes\nRs. 2,799Rs. 1,679(40% off)\nSizes: 4, 5, 6, 7",http://www.myntra.com/sports-shoes/reebok/reebok-women-grey--black-electrify-speed-running-shoes/1502520/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1502520/2016/9/21/11474447652835-Reebok-Women-Grey-Running-Shoes-6341474447652556-1_mini.jpg",Reebok Women Grey & Black Electrify Speed Running Shoes,http://www.myntra.com/sports-shoes/reebok/reebok-women-grey--black-electrify-speed-running-shoes/1502520/buy?src=search,Reebok,http://www.myntra.com/sports-shoes/reebok/reebok-women-grey--black-electrify-speed-running-shoes/1502520/buy?src=search,Women Grey & Black Electrify Speed Running Shoes,http://www.myntra.com/sports-shoes/reebok/reebok-women-grey--black-electrify-speed-running-shoes/1502520/buy?src=search,"Rs. 2,799",http://www.myntra.com/sports-shoes/reebok/reebok-women-grey--black-electrify-speed-running-shoes/1502520/buy?src=search,"Rs. 1,679",http://www.myntra.com/sports-shoes/reebok/reebok-women-grey--black-electrify-speed-running-shoes/1502520/buy?src=search,(40% off),http://www.myntra.com/sports-shoes/reebok/reebok-women-grey--black-electrify-speed-running-shoes/1502520/buy?src=search,"Sizes: 4, 5, 6, 7",http://www.myntra.com/sports-shoes/reebok/reebok-women-grey--black-electrify-speed-running-shoes/1502520/buy?src=search,4; 5; 6; 7
http://www.myntra.com/women-footwear,"FOREVER 21\nWomen Pink Bunny-Shaped Slippers\nRs. 799\nSizes: 3, 5, 7",http://www.myntra.com/flip-flops/forever-21/forever-21-women-pink-bunny-shaped-slippers/1586181/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1586181/2016/10/21/11477049938585-FOREVER-21-Women-Pink--Off-White-Bunny-Shaped-Slippers-3251477049938344-1_mini.jpg",FOREVER 21 Women Pink Bunny-Shaped Slippers,http://www.myntra.com/flip-flops/forever-21/forever-21-women-pink-bunny-shaped-slippers/1586181/buy?src=search,FOREVER 21,http://www.myntra.com/flip-flops/forever-21/forever-21-women-pink-bunny-shaped-slippers/1586181/buy?src=search,Women Pink Bunny-Shaped Slippers,http://www.myntra.com/flip-flops/forever-21/forever-21-women-pink-bunny-shaped-slippers/1586181/buy?src=search,,,Rs. 799,http://www.myntra.com/flip-flops/forever-21/forever-21-women-pink-bunny-shaped-slippers/1586181/buy?src=search,,,"Sizes: 3, 5, 7",http://www.myntra.com/flip-flops/forever-21/forever-21-women-pink-bunny-shaped-slippers/1586181/buy?src=search,3; 5; 7
http://www.myntra.com/women-footwear,"ASICS\nWomen Grey Foundation 12 (D) Running Shoes\nRs. 8,699Rs. 5,219(40% off)\nSizes: 4, 5, 6, 7",http://www.myntra.com/sports-shoes/asics/asics-women-grey-foundation-12-d-running-shoes/1038644/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1038644/2015/11/10/11447153902122-ASICS-Women-Sports-Shoes-7091447153901691-1_mini.jpg",ASICS Women Grey Foundation 12 (D) Running Shoes,http://www.myntra.com/sports-shoes/asics/asics-women-grey-foundation-12-d-running-shoes/1038644/buy?src=search,ASICS,http://www.myntra.com/sports-shoes/asics/asics-women-grey-foundation-12-d-running-shoes/1038644/buy?src=search,Women Grey Foundation 12 (D) Running Shoes,http://www.myntra.com/sports-shoes/asics/asics-women-grey-foundation-12-d-running-shoes/1038644/buy?src=search,"Rs. 8,699",http://www.myntra.com/sports-shoes/asics/asics-women-grey-foundation-12-d-running-shoes/1038644/buy?src=search,"Rs. 5,219",http://www.myntra.com/sports-shoes/asics/asics-women-grey-foundation-12-d-running-shoes/1038644/buy?src=search,(40% off),http://www.myntra.com/sports-shoes/asics/asics-women-grey-foundation-12-d-running-shoes/1038644/buy?src=search,"Sizes: 4, 5, 6, 7",http://www.myntra.com/sports-shoes/asics/asics-women-grey-foundation-12-d-running-shoes/1038644/buy?src=search,4; 5; 6; 7
http://www.myntra.com/women-footwear,"Adidas NEO\nWomen Black VS CONEO QT Sneakers\nRs. 3,599Rs. 2,159(40% off)\nSizes: 5, 6, 7, 8",http://www.myntra.com/casual-shoes/adidas-neo/adidas-neo-women-black-vs-coneo-qt-sneakers/1501326/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1501326/2016/9/23/11474616896447-Adidas-NEO-Women-Black-Solid-Regular-Sneakers-5001474616896243-1_mini.jpg",Adidas NEO Women Black VS CONEO QT Sneakers,http://www.myntra.com/casual-shoes/adidas-neo/adidas-neo-women-black-vs-coneo-qt-sneakers/1501326/buy?src=search,Adidas NEO,http://www.myntra.com/casual-shoes/adidas-neo/adidas-neo-women-black-vs-coneo-qt-sneakers/1501326/buy?src=search,Women Black VS CONEO QT Sneakers,http://www.myntra.com/casual-shoes/adidas-neo/adidas-neo-women-black-vs-coneo-qt-sneakers/1501326/buy?src=search,"Rs. 3,599",http://www.myntra.com/casual-shoes/adidas-neo/adidas-neo-women-black-vs-coneo-qt-sneakers/1501326/buy?src=search,"Rs. 2,159",http://www.myntra.com/casual-shoes/adidas-neo/adidas-neo-women-black-vs-coneo-qt-sneakers/1501326/buy?src=search,(40% off),http://www.myntra.com/casual-shoes/adidas-neo/adidas-neo-women-black-vs-coneo-qt-sneakers/1501326/buy?src=search,"Sizes: 5, 6, 7, 8",http://www.myntra.com/casual-shoes/adidas-neo/adidas-neo-women-black-vs-coneo-qt-sneakers/1501326/buy?src=search,5; 6; 7; 8
http://www.myntra.com/women-footwear,"Shoetopia\nWomen Black Casual Shoes\nRs. 499Rs. 399(20% off)\nSizes: 3, 4, 5, 6, 7, 8",http://www.myntra.com/casual-shoes/shoetopia/shoetopia-women-black-casual-shoes/1478846/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1478846/2016/8/17/11471426206921-Shoetopia-Women-Casual-Shoes-1261471426206330-1_mini.jpg",Shoetopia Women Black Casual Shoes,http://www.myntra.com/casual-shoes/shoetopia/shoetopia-women-black-casual-shoes/1478846/buy?src=search,Shoetopia,http://www.myntra.com/casual-shoes/shoetopia/shoetopia-women-black-casual-shoes/1478846/buy?src=search,Women Black Casual Shoes,http://www.myntra.com/casual-shoes/shoetopia/shoetopia-women-black-casual-shoes/1478846/buy?src=search,Rs. 499,http://www.myntra.com/casual-shoes/shoetopia/shoetopia-women-black-casual-shoes/1478846/buy?src=search,Rs. 399,http://www.myntra.com/casual-shoes/shoetopia/shoetopia-women-black-casual-shoes/1478846/buy?src=search,(20% off),http://www.myntra.com/casual-shoes/shoetopia/shoetopia-women-black-casual-shoes/1478846/buy?src=search,"Sizes: 3, 4, 5, 6, 7, 8",http://www.myntra.com/casual-shoes/shoetopia/shoetopia-women-black-casual-shoes/1478846/buy?src=search,3; 4; 5; 6; 7; 8
http://www.myntra.com/women-footwear,"Nike\nWomen Blue Toki Print Slip-Ons\nRs. 3,695Rs. 2,217(40% off)\nSizes: 4, 5, 6, 7",http://www.myntra.com/casual-shoes/nike/nike-women-blue-toki-print-slip-ons/1421244/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1421244/2016/7/22/11469165487071-Nike-Women-Casual-Shoes-5231469165486848-1_mini.jpg",Nike Women Blue Toki Print Slip-Ons,http://www.myntra.com/casual-shoes/nike/nike-women-blue-toki-print-slip-ons/1421244/buy?src=search,Nike,http://www.myntra.com/casual-shoes/nike/nike-women-blue-toki-print-slip-ons/1421244/buy?src=search,Women Blue Toki Print Slip-Ons,http://www.myntra.com/casual-shoes/nike/nike-women-blue-toki-print-slip-ons/1421244/buy?src=search,"Rs. 3,695",http://www.myntra.com/casual-shoes/nike/nike-women-blue-toki-print-slip-ons/1421244/buy?src=search,"Rs. 2,217",http://www.myntra.com/casual-shoes/nike/nike-women-blue-toki-print-slip-ons/1421244/buy?src=search,(40% off),http://www.myntra.com/casual-shoes/nike/nike-women-blue-toki-print-slip-ons/1421244/buy?src=search,"Sizes: 4, 5, 6, 7",http://www.myntra.com/casual-shoes/nike/nike-women-blue-toki-print-slip-ons/1421244/buy?src=search,4; 5; 6; 7
http://www.myntra.com/women-footwear,"HRX by Hrithik Roshan\nWomen Black & Grey Printed Running Shoes\nRs. 2,999Rs. 1,799(40% off)\nSizes: 36, 37, 38, 39, 40, 41",http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-black--grey-printed-running-shoes/1432532/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1432532/2016/9/29/11475130633871-HRX-by-Hrithik-Roshan-Women-Black-Running-Shoes-8321475130633607-1_mini.jpg",HRX by Hrithik Roshan Women Black & Grey Printed Running Shoes,http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-black--grey-printed-running-shoes/1432532/buy?src=search,HRX by Hrithik Roshan,http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-black--grey-printed-running-shoes/1432532/buy?src=search,Women Black & Grey Printed Running Shoes,http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-black--grey-printed-running-shoes/1432532/buy?src=search,"Rs. 2,999",http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-black--grey-printed-running-shoes/1432532/buy?src=search,"Rs. 1,799",http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-black--grey-printed-running-shoes/1432532/buy?src=search,(40% off),http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-black--grey-printed-running-shoes/1432532/buy?src=search,"Sizes: 36, 37, 38, 39, 40, 41",http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-black--grey-printed-running-shoes/1432532/buy?src=search,36; 37; 38; 39; 40; 41
http://www.myntra.com/women-footwear,"Reebok\nWomen Black & Purple SONIC RUN Running Shoes\nRs. 2,599Rs. 1,559(40% off)\nSizes: 4, 5, 6, 7",http://www.myntra.com/sports-shoes/reebok/reebok-women-black--purple-sonic-run-running-shoes/1433215/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1433215/2016/8/8/11470640875384-Reebok-Women-Purple-SONIC-RUN-Running-Shoes-9241470640875159-1_mini.jpg",Reebok Women Black & Purple SONIC RUN Running Shoes,http://www.myntra.com/sports-shoes/reebok/reebok-women-black--purple-sonic-run-running-shoes/1433215/buy?src=search,Reebok,http://www.myntra.com/sports-shoes/reebok/reebok-women-black--purple-sonic-run-running-shoes/1433215/buy?src=search,Women Black & Purple SONIC RUN Running Shoes,http://www.myntra.com/sports-shoes/reebok/reebok-women-black--purple-sonic-run-running-shoes/1433215/buy?src=search,"Rs. 2,599",http://www.myntra.com/sports-shoes/reebok/reebok-women-black--purple-sonic-run-running-shoes/1433215/buy?src=search,"Rs. 1,559",http://www.myntra.com/sports-shoes/reebok/reebok-women-black--purple-sonic-run-running-shoes/1433215/buy?src=search,(40% off),http://www.myntra.com/sports-shoes/reebok/reebok-women-black--purple-sonic-run-running-shoes/1433215/buy?src=search,"Sizes: 4, 5, 6, 7",http://www.myntra.com/sports-shoes/reebok/reebok-women-black--purple-sonic-run-running-shoes/1433215/buy?src=search,4; 5; 6; 7
http://www.myntra.com/women-footwear,"Shoetopia\nWomen Gold-Toned Wedges\nRs. 499Rs. 399(20% off)\nSizes: 36, 37, 38, 39, 40, 41",http://www.myntra.com/heels/shoetopia/shoetopia-women-gold-toned-wedges/1478843/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1478843/2016/8/17/11471424092640-Shoetopia-Women-Heels-8001471424092761-1_mini.jpg",Shoetopia Women Gold-Toned Wedges,http://www.myntra.com/heels/shoetopia/shoetopia-women-gold-toned-wedges/1478843/buy?src=search,Shoetopia,http://www.myntra.com/heels/shoetopia/shoetopia-women-gold-toned-wedges/1478843/buy?src=search,Women Gold-Toned Wedges,http://www.myntra.com/heels/shoetopia/shoetopia-women-gold-toned-wedges/1478843/buy?src=search,Rs. 499,http://www.myntra.com/heels/shoetopia/shoetopia-women-gold-toned-wedges/1478843/buy?src=search,Rs. 399,http://www.myntra.com/heels/shoetopia/shoetopia-women-gold-toned-wedges/1478843/buy?src=search,(20% off),http://www.myntra.com/heels/shoetopia/shoetopia-women-gold-toned-wedges/1478843/buy?src=search,"Sizes: 36, 37, 38, 39, 40, 41",http://www.myntra.com/heels/shoetopia/shoetopia-women-gold-toned-wedges/1478843/buy?src=search,36; 37; 38; 39; 40; 41
http://www.myntra.com/women-footwear,"HRX by Hrithik Roshan\nWomen Blue Running Shoes\nRs. 2,999Rs. 1,799(40% off)\nSizes: 36, 37, 38, 39, 40, 41",http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-blue-running-shoes/1432537/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1432537/2016/9/30/11475238000220-HRX-by-Hrithik-Roshan-Women-Blue-Running-Shoes-7811475237999864-1_mini.jpg",HRX by Hrithik Roshan Women Blue Running Shoes,http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-blue-running-shoes/1432537/buy?src=search,HRX by Hrithik Roshan,http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-blue-running-shoes/1432537/buy?src=search,Women Blue Running Shoes,http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-blue-running-shoes/1432537/buy?src=search,"Rs. 2,999",http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-blue-running-shoes/1432537/buy?src=search,"Rs. 1,799",http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-blue-running-shoes/1432537/buy?src=search,(40% off),http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-blue-running-shoes/1432537/buy?src=search,"Sizes: 36, 37, 38, 39, 40, 41",http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-blue-running-shoes/1432537/buy?src=search,36; 37; 38; 39; 40; 41
http://www.myntra.com/women-footwear,"Adidas\nWomen Pink ORSO Sports Sandals\nRs. 2,499Rs. 1,249(50% off)\nSizes: 4, 5, 6, 7, 8",http://www.myntra.com/sports-sandals/adidas/adidas-women-pink-orso-sports-sandals/1236895/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1236895/2016/4/7/11460028910678-Adidas-Women-Pink-ORSO-Sports-Sandals-691460028910364-1_mini.jpg",Adidas Women Pink ORSO Sports Sandals,http://www.myntra.com/sports-sandals/adidas/adidas-women-pink-orso-sports-sandals/1236895/buy?src=search,Adidas,http://www.myntra.com/sports-sandals/adidas/adidas-women-pink-orso-sports-sandals/1236895/buy?src=search,Women Pink ORSO Sports Sandals,http://www.myntra.com/sports-sandals/adidas/adidas-women-pink-orso-sports-sandals/1236895/buy?src=search,"Rs. 2,499",http://www.myntra.com/sports-sandals/adidas/adidas-women-pink-orso-sports-sandals/1236895/buy?src=search,"Rs. 1,249",http://www.myntra.com/sports-sandals/adidas/adidas-women-pink-orso-sports-sandals/1236895/buy?src=search,(50% off),http://www.myntra.com/sports-sandals/adidas/adidas-women-pink-orso-sports-sandals/1236895/buy?src=search,"Sizes: 4, 5, 6, 7, 8",http://www.myntra.com/sports-sandals/adidas/adidas-women-pink-orso-sports-sandals/1236895/buy?src=search,4; 5; 6; 7; 8
http://www.myntra.com/women-footwear,"Puma\nWomen Lavender Ribbons IDP Striped Flip-Flops\nRs. 799Rs. 519(35% off)\nSizes: 3, 4, 5, 6, 7",http://www.myntra.com/flip-flops/puma/puma-women-lavender-ribbons-idp-striped-flip-flops/1434954/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1434954/2016/8/19/11471610821457-PUMA-Women-Lavender-Ribbons-IDP-Striped-Flip-Flops-3911471610821256-1_mini.jpg",PUMA Women Lavender Ribbons IDP Striped Flip-Flops,http://www.myntra.com/flip-flops/puma/puma-women-lavender-ribbons-idp-striped-flip-flops/1434954/buy?src=search,Puma,http://www.myntra.com/flip-flops/puma/puma-women-lavender-ribbons-idp-striped-flip-flops/1434954/buy?src=search,Women Lavender Ribbons IDP Striped Flip-Flops,http://www.myntra.com/flip-flops/puma/puma-women-lavender-ribbons-idp-striped-flip-flops/1434954/buy?src=search,Rs. 799,http://www.myntra.com/flip-flops/puma/puma-women-lavender-ribbons-idp-striped-flip-flops/1434954/buy?src=search,Rs. 519,http://www.myntra.com/flip-flops/puma/puma-women-lavender-ribbons-idp-striped-flip-flops/1434954/buy?src=search,(35% off),http://www.myntra.com/flip-flops/puma/puma-women-lavender-ribbons-idp-striped-flip-flops/1434954/buy?src=search,"Sizes: 3, 4, 5, 6, 7",http://www.myntra.com/flip-flops/puma/puma-women-lavender-ribbons-idp-striped-flip-flops/1434954/buy?src=search,3; 4; 5; 6; 7
http://www.myntra.com/women-footwear,"Reebok\nWomen Charcoal Grey & Orange Meteoric Running Shoes\nRs. 2,999Rs. 1,799(40% off)\nSizes: 4, 5, 6, 7",http://www.myntra.com/sports-shoes/reebok/reebok-women-charcoal-grey--orange-meteoric-running-shoes/1433242/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1433242/2016/8/8/11470638001807-Reebok-Women-Charcoal-Grey--Orange-Meteoric-Running-Shoes-3151470638001380-1_mini.jpg",Reebok Women Charcoal Grey & Orange Meteoric Running Shoes,http://www.myntra.com/sports-shoes/reebok/reebok-women-charcoal-grey--orange-meteoric-running-shoes/1433242/buy?src=search,Reebok,http://www.myntra.com/sports-shoes/reebok/reebok-women-charcoal-grey--orange-meteoric-running-shoes/1433242/buy?src=search,Women Charcoal Grey & Orange Meteoric Running Shoes,http://www.myntra.com/sports-shoes/reebok/reebok-women-charcoal-grey--orange-meteoric-running-shoes/1433242/buy?src=search,"Rs. 2,999",http://www.myntra.com/sports-shoes/reebok/reebok-women-charcoal-grey--orange-meteoric-running-shoes/1433242/buy?src=search,"Rs. 1,799",http://www.myntra.com/sports-shoes/reebok/reebok-women-charcoal-grey--orange-meteoric-running-shoes/1433242/buy?src=search,(40% off),http://www.myntra.com/sports-shoes/reebok/reebok-women-charcoal-grey--orange-meteoric-running-shoes/1433242/buy?src=search,"Sizes: 4, 5, 6, 7",http://www.myntra.com/sports-shoes/reebok/reebok-women-charcoal-grey--orange-meteoric-running-shoes/1433242/buy?src=search,4; 5; 6; 7
http://www.myntra.com/women-footwear,"Adidas\nWomen Green & Blue Essential Fun Training Shoes\nRs. 4,999\nSizes: 4, 5, 6, 7, 8",http://www.myntra.com/sports-shoes/adidas/adidas-women-green--blue-essential-fun-training-shoes/1525042/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1525042/2016/10/6/11475753167188-Adidas-Women-Multicolour-Training-Shoes-6891475753167074-1_mini.jpg",Adidas Women Green & Blue Essential Fun Training Shoes,http://www.myntra.com/sports-shoes/adidas/adidas-women-green--blue-essential-fun-training-shoes/1525042/buy?src=search,Adidas,http://www.myntra.com/sports-shoes/adidas/adidas-women-green--blue-essential-fun-training-shoes/1525042/buy?src=search,Women Green & Blue Essential Fun Training Shoes,http://www.myntra.com/sports-shoes/adidas/adidas-women-green--blue-essential-fun-training-shoes/1525042/buy?src=search,,,"Rs. 4,999",http://www.myntra.com/sports-shoes/adidas/adidas-women-green--blue-essential-fun-training-shoes/1525042/buy?src=search,,,"Sizes: 4, 5, 6, 7, 8",http://www.myntra.com/sports-shoes/adidas/adidas-women-green--blue-essential-fun-training-shoes/1525042/buy?src=search,4; 5; 6; 7; 8
http://www.myntra.com/women-footwear,"Nike\nWomen Blue Free RN Running Shoes\nRs. 8,995Rs. 5,397(40% off)\nSizes: 4, 5, 6, 7",http://www.myntra.com/sports-shoes/nike/nike-women-blue-free-rn-running-shoes/1420973/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1420973/2016/7/13/11468393587462-Nike-Women-Blue-Free-RN-Running-Shoes-4011468393586942-1_mini.jpg",Nike Women Blue Free RN Running Shoes,http://www.myntra.com/sports-shoes/nike/nike-women-blue-free-rn-running-shoes/1420973/buy?src=search,Nike,http://www.myntra.com/sports-shoes/nike/nike-women-blue-free-rn-running-shoes/1420973/buy?src=search,Women Blue Free RN Running Shoes,http://www.myntra.com/sports-shoes/nike/nike-women-blue-free-rn-running-shoes/1420973/buy?src=search,"Rs. 8,995",http://www.myntra.com/sports-shoes/nike/nike-women-blue-free-rn-running-shoes/1420973/buy?src=search,"Rs. 5,397",http://www.myntra.com/sports-shoes/nike/nike-women-blue-free-rn-running-shoes/1420973/buy?src=search,(40% off),http://www.myntra.com/sports-shoes/nike/nike-women-blue-free-rn-running-shoes/1420973/buy?src=search,"Sizes: 4, 5, 6, 7",http://www.myntra.com/sports-shoes/nike/nike-women-blue-free-rn-running-shoes/1420973/buy?src=search,4; 5; 6; 7
http://www.myntra.com/women-footwear,"HRX by Hrithik Roshan\nWomen Black & Blue Running Shoes LJ-9196B\nRs. 2,999Rs. 1,799(40% off)\nSizes: 36, 37, 38, 39, 40, 41",http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-black--blue-running-shoes-lj-9196b/1432533/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1432533/2016/10/2/11475394428179-HRX-by-Hrithik-Roshan-Women-Black--Blue-Running-Shoes-7381475394427983-1_mini.jpg",HRX by Hrithik Roshan Women Black & Blue Running Shoes LJ-9196B,http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-black--blue-running-shoes-lj-9196b/1432533/buy?src=search,HRX by Hrithik Roshan,http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-black--blue-running-shoes-lj-9196b/1432533/buy?src=search,Women Black & Blue Running Shoes LJ-9196B,http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-black--blue-running-shoes-lj-9196b/1432533/buy?src=search,"Rs. 2,999",http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-black--blue-running-shoes-lj-9196b/1432533/buy?src=search,"Rs. 1,799",http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-black--blue-running-shoes-lj-9196b/1432533/buy?src=search,(40% off),http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-black--blue-running-shoes-lj-9196b/1432533/buy?src=search,"Sizes: 36, 37, 38, 39, 40, 41",http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-black--blue-running-shoes-lj-9196b/1432533/buy?src=search,36; 37; 38; 39; 40; 41
http://www.myntra.com/women-footwear,"Shoetopia\nWomen Black & Gold-Toned Flats\nRs. 499Rs. 399(20% off)\nSizes: 36, 37, 38, 39, 40, 41",http://www.myntra.com/flats/shoetopia/shoetopia-women-black--gold-toned-flats/1333861/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1333861/2016/5/2/11462171656640-Shoetopia-Women-Flats-8231462171656462-1_mini.jpg",Shoetopia Women Black & Gold-Toned Flats,http://www.myntra.com/flats/shoetopia/shoetopia-women-black--gold-toned-flats/1333861/buy?src=search,Shoetopia,http://www.myntra.com/flats/shoetopia/shoetopia-women-black--gold-toned-flats/1333861/buy?src=search,Women Black & Gold-Toned Flats,http://www.myntra.com/flats/shoetopia/shoetopia-women-black--gold-toned-flats/1333861/buy?src=search,Rs. 499,http://www.myntra.com/flats/shoetopia/shoetopia-women-black--gold-toned-flats/1333861/buy?src=search,Rs. 399,http://www.myntra.com/flats/shoetopia/shoetopia-women-black--gold-toned-flats/1333861/buy?src=search,(20% off),http://www.myntra.com/flats/shoetopia/shoetopia-women-black--gold-toned-flats/1333861/buy?src=search,"Sizes: 36, 37, 38, 39, 40, 41",http://www.myntra.com/flats/shoetopia/shoetopia-women-black--gold-toned-flats/1333861/buy?src=search,36; 37; 38; 39; 40; 41
